Pull Request Number,Title,Merged,Time to Merge,Comments,Review Comments,Comment Messages,Review Messages,Lines of Code Changed
449,Update documentation related to the issue LANG-696,Yes,"42 days, 6:29:45",2,2,"['The addition of the inner class will cause the compilation identifier InnerClassName to move backwards. You need to modify\r\n\r\n```\r\n        assertEquals(""ClassUtilsTest.10"", ClassUtils.getShortClassName(new Object() {\r\n            // empty\r\n        }.getClass()));\r\n```\r\nto\r\n```\r\n        assertEquals(""ClassUtilsTest.12"", ClassUtils.getShortClassName(new Object() {\r\n            // empty\r\n        }.getClass()));\r\n```\r\n\r\nand\r\n\r\n```\r\n        assertEquals(""ClassUtilsTest.11"", ClassUtils.getShortClassName(new Object() {\r\n            // empty\r\n        }, ""<null>""));\r\n```\r\nto\r\n```\r\n        assertEquals(""ClassUtilsTest.13"", ClassUtils.getShortClassName(new Object() {\r\n            // empty\r\n        }, ""<null>""));\r\n```\r\n\r\nAnd adding warning notes like [487 lines](https://github.com/apache/commons-lang/blob/479d2c85083fd127b2d4fcfbf184267c76275350/src/test/java/org/apache/commons/lang3/ClassUtilsTest.java#L487).', 'done as requested']","['', '']",205
448,Lang 1482,No,,2,4,"['this was missing and that one line in rethrow was not covered by test', 'this may even could be a public utility method in some other class', 'The functionality as it was implemented the first hand is already there.', '`assertNotNull()` makes no sense on primitive']","['', '', '', '']",256
447,"Fix checkstyle violations (tabs, missing spaces after commas, missing javadocs)",Yes,0:30:03,0,0,[],[],229
446,LANG-1480 getAbbreviatedName refactored to create appropriate length …,Yes,"51 days, 7:14:15",9,26,"[""This won't pass checkstyle I think. You will need to replace the `*` by explicit imports.\r\n\r\nSee Travis builds failing, this part is due to this change: \r\n\r\n>[ERROR] src/main/java/org/apache/commons/lang3/ClassUtils.java:[23] (imports) AvoidStarImport: Using the '.*' form of import should be avoided - java.util.*."", 'Thanks for updating the docs!', ""This was the default IntelliJ setting to use * after more than 4 imports from the same package.\r\n\r\nI see no reason why not to use '*' in imports these days with such advanced editors, but in case that is the project standard, I comply. Thanks."", 'I think now the PR has a lot more changes that are not related to LANG-1480. Are you able to undo formatting changes, and leave only the changes for the issue, please?', 'I am doing it. Actually, these formattings are clumsy in the original code, and IntelliJ just reformatted automatically. I understand that it is no excuse for creating a messy PR. Sorry.', 'Please specify if the result string is always <= len.', 'I do not think we should talk about ""loss of meaning"" as to me, abbreviating implies ""loss of meaning"" by design ;-) Just describe what it does. IMO a list would be better to describe the different use cases.', 'Is this only used once? If so, just in-line it with a `//` comment.', 'Is this a strong requirement or something you can live with if I leave it as it is?\r\n\r\nAs you can see from the length of the comment this is a complex expression and the JavaDoc explains a lot about the algorithm used. Such an extensive commend would degrade the readability of the caller method.\r\n\r\nAs per the performance: the JIT will inline this method, it should not be a problem. ', 'It is not and it is described in detail in the above text. To be absolutely correct I added a half-sentence here as well.', ""I'm ok to leave as it since the description is nice especially using `@param` tags which would end up in some non-standard format if documented with `//`s."", ""Let's not change the visibility of test classes please."", 'I was expecting a short-circuit here when the length hint is greater or equal than the input string, then return the input string to avoid creating a new String.', 'I am starting to wonder if `len` would be better named `lengthHint` to make it clearer that this length is not a guarantee in any shape or form of the length of the returned string.', 'I can live with that. Makes sense.', 'Makes sense.', '@verhas Then please go ahead and change it to `lengthHint`.', '@verhas Then please go ahead and update the code and add a test.', '@verhas ping.', '@verhas ping.', ""Let's not change the visibility of test classes and methods please."", ""Let's not change the visibility of test classes and methods please."", ""Let's not change the visibility of test classes and methods please."", 'Why?\r\n\r\nSince the project uses JUnit 5 the required visibility is package private. Any access modifier is noise.', 'Sorry, but wrong addressee. This is not me, who has changed the visibility, but JUnit 5.', 'Thanks']","['', '', '', '', '', '', '', '', '', '', '', ""Let's not change the visibility of test classes and methods please."", '', '', 'sorry', '']",163
445,LANG-1478 class name abbreviation fix,No,,4,0,[],"['I think I should add javaDoc at the same time, add a new example.\r\n\r\n```\r\n<tr><td>""java.lang.String""</td><td>16</td><td>""java.lang.String""</td></tr>\r\n```', 'Can you update the Javadocs to include an example of a call with a class name, and `len` with the exact class name length, and its expected output, please?']",4
444,LANG-1478,No,,1,0,[],[],11
443,Optimize string split methods: 1. Use ThreadLocal to make reuse of th…,No,,13,9,"[""We shouldn't use this error type, this is expected to be thrown by the JVM\r\n\r\n>Thrown when the Java Virtual Machine cannot allocate an object because it is out of memory"", '`StringUtils` is a long class, with high maintenance cost already as-is. Adding an extra class increases the maintenance. I would prefer to avoid it if possible. If we really need to add it, we **must** provide good documentation. Reading the name of the class, and the single comment `buffer class` gives too much room for interpretation. IOW, I would have to read the code to understand what this class does, how it works, and whether I should use it or not.', ""Comments like this are ignored by Javadoc tools and IDE's, and only available when a developer reads the source code."", 'Leaving the variable name `list` would have reduced the changes to review I think?', 'I will edit this later.', 'The SplitBuffer instance is not a List instance anymore, leave it with a name ""list"" would be misleading I think. ', 'Yes, it is thread-safe, but as soon as project loom is released thread-safety will not be our concerns. It will not be fiber safe. Using thread-local variables instead of objects is a hack and will bite back as hard as static variables bit our assets when we started to create multi-thread programs.', 'I think not only `ThreadLocal`, but also the behavior of any *mutable object* would be unpredictable if the execution of a method call could be break(i.e. another method takes over the thread during the method call).I guess there might be some ""safe-point"" where another method could have access to the execution in project loom? ', '> Another relatively major design decision concerns thread locals. Currently, thread-local data is represented by the (Inheritable)ThreadLocal class(es). How do we treat thread-locals in fibers? Crucially, ThreadLocals have two very different uses. One is associating data with a thread context. Fibers will probably need this capability, too. Another is to reduce contention in concurrent data structures with striping. That use abuses ThreadLocal as an approximation of a processor-local (more precisely, a CPU-core-local) construct. With fibers, the two different uses would need to be clearly separated, as now a thread-local over possibly millions of threads (fibers) is not a good approximation of processor-local data at all. This requirement for a more explicit treatment of thread-as-context vs. thread-as-an-approximation-of-processor is not limited to the actual ThreadLocal class, but to any class that maps Thread instances to data for the purpose of striping. If fibers are represented by Threads, then some changes would need to be made to such striped data structures. In any event, it is expected that the addition of fibers would necessitate adding an explicit API for accessing processor identity, whether precisely or approximately.\r\n\r\nSee:[https://cr.openjdk.java.net/~rpressler/loom/Loom-Proposal.html](https://cr.openjdk.java.net/~rpressler/loom/Loom-Proposal.html)']","[""looks great.\r\n\r\nThe benefits are obvious, no need to redistribute List, may not need to resize the internal size.\r\n\r\nI am worried that some problems will still be caused by using the clear method. such as\r\n\r\n> The clear() method has to assign null to each (used) slot in the ArrayLists backing array.\r\n>\r\n> The clear() does not resize the backing array to release memory. So if you repeatedly fill and clear a list, it will end up (permanently) using enough memory to represent the largest list that it encounters. In other word, you have increased the memory footprint. You can combat that by calling trimToSize(), but that creates a garbage object, etcetera1.\r\n>\r\n> There are locality and cross-generational issues that could affect performance. When you repeatedly recycle an ArrayList, the object and its backing array are likely to be tenured. That means that:\r\n> > The list objects and the objects representing list elements are likely to be in different areas of the heap, potentially increasing TLB misses and page traffic, especially at GC time.\r\n>\r\n> > Assignment of (young generation) references into the (tenured) list's backing array are likely to incur write barrier overheads ... depending on the GC implementation.\r\n>\r\n> https://stackoverflow.com/a/18371813\r\n\r\n@kinow What do you think?"", ""@YuyuZha0 thanks a lot for your contribution. I spent some time reviewing it, and thinking very hard whether we should include it or not.\r\n\r\nBut `StringUtils` performs quite well for me, though I don't have a case where I need it to perform under ms/ns for multiple users.\r\n\r\nSo for maintenance, I would prefer to keep the current approach with `ArrayList`. Said that, there are two changes in this PR. One for the per-thread collection. The other for the `toArray()`, where you included some docs from IntelliJ about this optimization.\r\n\r\nI think this second improvement could become a separate issue, much smaller, and simpler to be reviewed. If it has indeed the same behavior as `toArray(new String[0])` **or even better**, then I think we should be able to include an improvement like this in the next release."", '', '', '', '', '']",185
442,LANG-1474 documentation correction,No,,6,4,"['I just tried `System.out.println(StringUtils.isAnyBlank((String) null));` using `master` branch and it printed `true`. Have you tried this code too?', 'Ditto above for me.', 'This one gave me `false`, as before.', 'Same as this one, `false` not `true`.']","[""Testing using `master` branch, the docs appear to be correct for me @verhas. Could you double check if you get the same using `master`, please? I've also kicked Travis as the error in one of the builds is most likely due to some glitch in their env.\r\n\r\nThanks for the pull request.\r\n\r\nBruno""]",8
441,[LANG-1475] Fix unwrap StringIndexOutOfBoundsException,No,,1,2,"['Normally the `dev` is a committer, and `due-to` is the PR contributor name/alias. But I will amend this manually in my working copy while merging :+1: ', 'Ok, thank you for your work for this.👍']","['Tested locally the 3.9 release, and the `.unwrap(""a"", ""a"")` indeed is throwing the exception. Good catch. I think it\'s OK to return an empty string if you unwrap ""a"" removing the marker ""a"". So +1', '', '']",21
440,Fix static code issues,No,,3,4,"['How can this be correct when the bounds above are 16 and 64?', ""That is a very good spot, not sure what happened here. I've fixed it now. Interesting that no tests picked it up."", 'Interesting issue with these special characters. But I think this file is generated automatically by a script during release, so it may be overridden later I guess? Someone else more familiar with the release process of lang can comment here I think', 'I checked it and found that it should be because the project default encoding is ISO-8859-1. Github seems to use UTF-8 encoding by default to read the content and cause garbled characters.']","['', '', 'From a cursory look, everything looks OK. Had to squint and re-read a couple min/max changes, but could not find any issues. Assuming Travis build passes, +1 from me', '', '']",1473
439,Improvement JavaVersion get method,Yes,"7 days, 17:24:23",6,0,[],"['Small change, but looks very sensible to me. Perform null defensive check sooner rather than after checking all the values. +1 from me :+1: \r\n\r\nThanks for the PR @Stzx  ', '+1 ']",7
438,Add files via upload,No,,3,0,[],[],0
437,Add GenericArrayType support to TypeUtils.containsTypeVariables,No,,5,0,[],['It looks like a unit test would be easy to write? Probably a new one in `TypeUtilsTest`?'],48
436,LANG-1465: Fix for the time zone format -0530 should be accepted for …,No,,0,0,[],['Rejecting this because it does not comply to ISO 8601 extended timezone format. You are not allowed to mix basic and extended format. You also have changed the non-capturing group to a capturing one.'],12
435,Adding power support,Yes,"5 days, 0:55:41",2,0,[],[],4
434,Fixed a problem when parsing Chinese using the ToStringStyle.JSON_STYLE,No,,2,2,"['Directly writing characters causes JSON special characters to not be properly escaped.', 'so how to solve this problem.']","['', '', '想用来做缺陷定位\r\n']",29
433,Travis Java 13,Yes,8:44:57,0,0,[],[''],13
432,Annotating base classes,No,,0,0,[],[],15113
431,adding power support,No,,7,0,[],[],3
430,Add ArrayUtils.isSameLength() to compare more array types,No,,6,0,[],[],2465
429,"ArrayUtils: merge 8 isSameLength,isEmpty,isNotEmpty into one function each.",No,,1,0,[],"['Wouldn\'t it allow for `ArrayUtils.isSameLength(""this is a test"", ""a test this is"")`? Which would actually result in `IllegalArgumentException` in `getLength`, but could be misleading.\r\n\r\nIMHO, the current way is better, or if someone could come up with a simplification using generics, that could work too. But using `Object` changes the semantics of the method - and not exactly in an intuitive way.']",291
428,[LANG-1546] remove <encoding> and <docEncoding> and use inherited values from commons-parent,No,,8,4,"['This parameter is pointless because it duplicates `project.reporting.outputEncoding`. So is `encoding` which even contrdicts `project.build.sourceEncoding`. Both must go away.', '@michael-o you mean we shall delete both `<encoding>utf-8</encoding>` and `<docEncoding>utf-8</docEncoding>` ?', 'Yes, this is my understand. The same issue is with commons parent. If someone else of the committers proves me something different. It is just dedundancy. @britter @bodewig what is your opinion?', '@kinow  Here is the content I mean.']","['', '', '', ""Hi @XenoAmess , haven't looked at this PR in a while. But I **think** it was doing as the title says before, i.e. it was changing from `<docEncoding>` to `<docencoding>`.\r\n\r\nBut I had a look at the changes, and looks like it's now removing that. Could you explain the rationale for that? Is it to retrieve the value from the parent? Sorry, I missed the context, so if you could explain this I will take another look and see if it can be merged soon-ish :+1: "", '', ""Had had the docs before. But to review and make sure this change wouldn't cause any other unwanted consequences, did the following:\r\n\r\n- merged locally after rebasing/squashing commits\r\n- ran `mvn` and got an OK from the command\r\n- ran `mvn help:effective-pom` to get the effective pom, and confirmed the values are using utf-8, and with the correct tag\r\n\r\n![image](https://user-images.githubusercontent.com/304786/84724628-c02c0e00-afdc-11ea-9e20-9103bcb7265b.png)\r\n\r\n(there are some +3000 lines in the effective pom :eyes: )\r\n\r\nLGTM\r\n\r\nThanks @XenoAmess ""]",2
427,LANG-1460: (doc) (trivial) correct release year for v3.9 in release-history.xml,No,,3,0,[],"[""Change is so trivial I think we don't need a JIRA ticket for this one. Looks good to me, but not sure if this date is set manually for every release (never seen that file). The [`changes.xml`](https://github.com/apache/commons-lang/blob/abb39c22c0e538fff03ea4e53d78ee60c6c08092/src/changes/changes.xml#L48) appears to be correct. Approving and leaving to someone more familiar with this file or the lang release process to merge.\r\n\r\nThanks a lot for your PR!""]",2
426,Add function public static <T> T[] fillNew(T[] a),No,,1,0,[],[],0
425,RandomUtils : comment error,Yes,"90 days, 11:39:46",1,1,"['Ah, got it. It appeared to be inclusive, but looking at the `RandomUtils` implementation, it uses only `java.util.Random` (constant, not parametrized). And the methods used here, e.g. `.nextDouble()` is [inclusive, exclusive).']","['', 'Looks good to me! Thanks for the pull request!']",32
424,"Annotated packages exception, builder, reflect and partially time. ",No,,1,0,[],[],3673
423,LANG-1406: StringIndexOutOfBoundsException in StringUtils.replaceIgnoreCase,No,,5,0,[],[],12
422,LANG-1406: avoid StringIndexOutOfBounds exceptions for some cases of …,No,,5,2,"['I will move this method below indexOf(CharSequence, CharSequence, int) declaration around line 1473', 'java doc suggestions are welcome']","['', '']",58
421,revise java-doc error,Yes,9:37:46,3,2,"['The first one matches what I got using the `master` branch. But the second example has a problem with the quotes? Supposed to be `[""ab"", """", """", ""de"", ""fg""]` I think.', 'Yep, should be that.']","['', '', '']",4
420,LANG-1453: using toUpperCase instead of toLowerCase solve the problem,No,,9,1,"['We need to minimally replace `""İ""` with `""\\u0130""` for this to properly work. For example try running:\r\n\r\n```java\r\nSystem.out.println(""İ"");\r\nSystem.out.println(""\\u0130"");\r\n```\r\nonly the second will give your desired output. That said, your point is still quite valid.']",[''],7
419,Lang 1456 either,No,,2,0,[],[],753
418,Changing switch statement to if/else statement for greater clarity,Yes,"11 days, 9:52:57",2,0,[],"['Code LGTM.', 'Yup']",5
417,"(doc) Fixing couple of dangling javadocs, converted to comments.",Yes,8:56:50,1,0,[],[],7
416,[LANG-1498] Add support of lambda value evaluation for defaulting methods,No,,8,3,"['You know that you can combine `<pre>` and `{@code` to avoid using the ugly HTML escape sequences. I learned that from the JDK source.', 'There is an extra space on the line.', 'Thanks for hint']","['', '', '']",171
415,LANG-1443: Add more SystemUtils.IS_JAVA_XX variants,Yes,10:23:22,2,5,"[""Checkstyle ain't happy with this .* import I think."", 'Right, we need specific imports.', 'IntelliJ does that by default at greater than 5 import statements. It rewrites them with the *\r\n\r\nIt drives me crazy', 'Damn you, IntelliJ! 😤Will fix that later today.']","['', ""Looks good, just need the checkstyle bit (I'm +1 to remo .* from code base, but would be +1 to removing that rule from test code)."", '', '', '']",178
414,LANG-1369: Formatted and Paramaterized Exception Classes,No,,1,0,[],[],808
413,Fix javadoc in wrapIfMissing,Yes,8:30:46,2,0,[],[],48
412,(doc) Fix javadoc for 'startIndex' parameter of StringUtils.join() methods,Yes,0:16:22,1,0,[],[],20
411,LANG-1437: Remove redundant if statements in join methods,Yes,"167 days, 22:15:02",1,0,[],[''],69
410,Add proposal for Jenkins Pipeline,Yes,"19 days, 23:24:45",1,5,"['What about just calling `mvn` which does pretty much the same, see: https://github.com/apache/commons-lang/blob/master/pom.xml#L627 ?', ""Might be a good idea. I think in Travis we have that in some other components too... that way once updated, we won't have to touch the Jenkinsfile (which I'm less familiar than pom.xml). Or would there be some advantage in maintaining the build maven goals in the Jenkinsfile instead?"", ""Okay, let's do it like we do it for travis. In this case I would also combine the build and analyze stages into one stage."", '@kinow please take another look. Can we merge the pipeline script like this?', '+1 LGTM']","['', '', '', '', '', '', '', 'Tested locally, using latest Jenkins LTS (had to remember where to add Tools, then added Maven, JDK). Pointed my SCM to my local clone of commons-lang with the branch pr-410.\r\n\r\nWorked like a charm once I had everything configured in my environment. Great work @britter and all. \r\n\r\n![Screenshot_2019-03-12_09-46-34](https://user-images.githubusercontent.com/304786/54156968-34a80100-44ac-11e9-836a-658acc25c63b.png)\r\n\r\n![Screenshot_2019-03-12_09-48-08](https://user-images.githubusercontent.com/304786/54156975-38d41e80-44ac-11e9-851f-374a7727fd20.png)\r\n\r\n']",115
409,Consolidate the StringUtils.equals and equalsIgnoreCase methods.,Yes,5:12:26,3,0,[],"['I believe it does the same as the previous code, just simpler. Documentation notes (and emphases were a good idea). Travis-CI appears to be OK with changes too, so approving PR and leaving for others to review. :+1: thanks @aherbert !!!', 'May you also please update the changes.xml file?']",40
408,LANG-1435: Implemented defaultIfNull method that uses a supplier for default value,No,,5,0,[],[],40
407,LANG-1433: MethodUtils will throw a NPE if invokeMethod() is called for a var-args method,Yes,"362 days, 5:06:24",0,0,[],[],68
406,[LANG-1407] DurationUtils - methods for rounding duration ,No,,7,0,[],[],485
405,ensure java version are supported even when not in our enum,No,,1,1,"['```suggestion\r\n    @ValueSource(strings = {""11"", ""11.0"", ""11.0.2""})\r\n```']","['@rmannibucau can you please fix the conflicts? Thanks!', '']",9
404,Assertion cleanup,No,,3,0,[],[],1606
403,Fix CI issues in Functions and FunctionsTest,Yes,2:56:35,1,0,[],[],1046
402,JUnit Jupiter upgrade 5.4.0,No,,2,0,[],[],453
401,Lang 1424 Checked Functions,No,,1,2,"['You could create a utility method (also useful for commons-lang) similar to what we did in log4j2 to rethrow without wrapping the exception: https://github.com/apache/logging-log4j2/blob/master/log4j-core/src/main/java/org/apache/logging/log4j/core/util/Throwables.java#L91', '@jvz I would do it, but after creation of [that class](https://github.com/apache/commons-lang/blob/2ebc17ba3f244ae44aae46273aeef7e321f9542a/src/main/java/org/apache/commons/lang3/Functions.java) I think I should cancel this PR...']","['', '']",911
400,Close/flush the `OutputStream` before calling `toByteArray()` on underlying `ByteArrayOutputStream`,No,,2,0,[],"[""@emopers after a cursory look at the code, couldn't we use try-with-resources for both streams instead? Ensuring every stream is closed. WDYT?""]",4
399,Synchronize before looping over synchronized collection,No,,5,0,[],[],8
398,Add ComparableUtils,Yes,"347 days, 22:39:03",29,8,"['I think all the javadocs here have the same typo, ""Checks is the value..."" should be ""Check if the value..."" ?', 'It should read ""Checks if the value...""', 'Ops, good spot @garydgregory ', 'fixed thanks', ""Hi @Sam-Kruglov ,\r\nWhy is this class not `public'?\r\n"", 'Just so I don\'t have to type the word ""public"" :D\r\nShould I make it public? ', '@garydgregory \r\n\r\n>Test classes, test methods, and lifecycle methods are not required to be public, but they must not be private. \r\n\r\nhttps://junit.org/junit5/docs/current/user-guide/#writing-tests-classes-and-methods', 'Indeed, indeed, but it seems confusing to have 99% of the test classes public and only a tiny subset package private. Consistency is less confusing IMO.']","['', ""Change looks good to me. I'd be OK with this new utils class, though I don't have a use for this in any current project. Still needs a JIRA and `changes.xml` entry (can be added later), and found one small typo. Thanks for the pull request @Sam-Kruglov "", '', '', '', '', '', '', '', 'Looks good to me. All tests passing too, and I liked the final API. +1 from me, will leave the final review/merge for @garydgregory \r\n\r\nThanks for the PR @Sam-Kruglov !', '']",494
397,"Replaces the given String, with the String which is nested in between two Strings. ",No,,1,0,[],[],31
396,"Travis: ""openjdk-ea"" now means Java 13, so add Java 12 to JDKs to bui…",No,,1,0,[],[],2
395,"Replaces the given String, with the String which is nested in between two Strings.",No,,9,8,"['Based on your code, this is ""the String to replace the inner substring"". ', ""I'm lost on why this `if` is needed. I would think you'd just call the `str.substring(end)` and add together `preceding, open, replace, end`"", 'exceeding', 'please remove', 'also, `Sting`', ""Similar to my comment below, I'd think it wise to simplify.\r\n`String preceding = str.substring(0, start + open.length());`"", 'Thanks a lot,\r\n\r\nAs per your suggestion have changed the code as follows.\r\n```java\r\npublic static String replaceSubstringInBetween(final String str, final String replace, final String open, final String close) {\r\n    if (str == null) {\r\n        return null;\r\n    }\r\n    if (open == null || close == null) {\r\n        return str;\r\n    }\r\n    final int start = str.indexOf(open);\r\n    if (start != INDEX_NOT_FOUND) {\r\n        String preceding = str.substring(0, start);\r\n        final int end = str.indexOf(close, start + open.length());\r\n        if (end != INDEX_NOT_FOUND) {\r\n            String exceeding = str.substring(end + close.length(), str.length());\r\n            //String middleString = str.substring(start + open.length(), end);\r\n            return preceding + open + replace + close + exceeding;\r\n        }\r\n    }\r\n    return str;\r\n}\r\n```\r\nPlease suggest that the name of the function is valid `replaceSubstringInBetween()` or do i need to change the name.\r\n\r\nI will add more unit test on this function.', 'As is, you would still need to account for negative indices being returned from `str.indexOf(open) `and `str.indexOf(close, start + open.length())`']","['', '', '', '', '', '', '', '']",31
394,Replace String for reports,No,,0,0,[],[],35
393,Replace String,No,,1,0,[],[],37
392,LANG-1410: eliminate one unnecessary local int variable and add more tests,No,,2,14,"['I think that name strLen is more informative', 'Maybe, however \'strLen\' sounds like something unchangeable, since String is immutable in Java. I\'ve chosen this variable name to be the same to name of the similar \'sz\' variable in isWhitespace() method. The \'sz\' name stands for ""size"", I think. If we decide to change it we should change names of they both.', ""I tend to agree with sz being more appropriate of a name here than strLen. It would appear that no other variable named `strLen` ever deviates from its original assignment (even the non-final ones.) \r\n\r\nSaving a loop variable isn't a great gain in memory usage but I suppose this is a bit more appropriate. Though, thinking ahead for the future - can one imagine having to reference the string length for a future change? That would be my opposition for this. "", 'I might be missing something, but this appears redundant with the next line. Did this add any coverage?', 'This is a special case that fails if you accidentally use `index > 0` instead of `index >= 0` in the expression of the down going loop. The next line will not fail in this case.', ""@MarkDacek, this and also the `isWhitespace()` methods are just string scan methods. They don't need the string length except the very beginning. Thus the original value returned by `cs.length()` doesn't need to be memorized."", 'Might be worth adding a comment in there for that. ', 'Done in the second commit.', 'So maybe instead of ""sz"" the name should be ""i"" or ""index""? It\'s quite good name for a looping-control variable, isn\'t?', ""Or `idx`? But aren't we spend too much time for a discussion of one variable name? :-)"", ""Hm, I've given another look through and it would appear that other uses of `sz` are final as well. \r\n\r\nI don't object to this, but I would question the need for it as the memory gain isn't noticeable."", 'Regarding the final keyword for ‘sz’, in my view makes sense to make the code uniform and in general, the final keyword is used in the surrounding affected for variables non-mutating (even for variables inside methods).  Personally, I like it because think it makes the code more readable providing information about the mutability of variable', 'So what name do you think is better in this case? `index`, `idx` or something else?', 'idx is fine for me']","['', '', '', '', '', '', '', '', '', '', '', '', '', '']",56
391,Adding junits for JsonToStringStyle,Yes,"78 days, 3:11:59",8,0,[],[],179
390,Adding junits for StandardToStringStyle,No,,6,0,[],[],22
389,(doc) StandardToStringStyle removing unnecessary method overrides,No,,2,0,[],[],513
385,WIP: CheckedFunction utils,No,,1,1,"[""This doesn't seem to test the interesting behavior of the code. There is no exception rethrown as a `RuntimeException`. Shouldn't that be happening?""]",[''],112
384,"Travis: Stop building with Java 9 and 10, as these are superseded by …",Yes,"3 days, 18:05:02",1,0,[],[],2
383,Make whitespace use consistent and add checkstyle rules to enforce it,Yes,"2 days, 6:09:27",1,0,[],[],1815
382,Proposal: Duration Utils - round value of the duration in  a given unit,No,,1,0,[],[],557
381,LANG-1406 StringIndexOutOfBoundsException in StringUtils.replaceIgnor…,No,,5,2,"['searchString could contain one of those characters like ""\\u0130""']",[''],20
380,fix javadoc typo,Yes,1:03:14,2,0,[],[],2
379,add tests for use ImmutableTriple as key in java.util.HashMap and java.util.TreeMap,No,,5,0,[],[],71
378,add more test cases to use ImmutablePair class as key for java.util.HashMap and java.util…,No,,2,0,[],[],35
377,LANG_1407 add DurationUtils,No,,1,0,[],[],557
376,Test cleanup,No,,4,0,[],[],7841
375,JUnit Jupiter migration completion,No,,2,0,[],[],4926
374,Update time tests to JUnit Jupiter,Yes,19:36:07,4,2,"['This dependency should have `test` scope.', 'Good catch, thanks.']","['Thanks! 👍 \r\n\r\nJust one small issue (see comment) and this is good to merge imho.', '']",1941
373,Update mutable tests to JUnit Jupiter,Yes,0:33:13,2,0,[],[],183
372,Update math tests to JUnit Jupiter,Yes,9:32:58,2,0,[],[],934
371,Update tuple tests to JUnit Jupiter,Yes,0:28:49,2,0,[],[],66
370,Update text tests to JUnit Jupiter,Yes,1:58:03,2,0,[],[],387
369,Update reflect tests to JUnit Jupiter,Yes,7:53:18,2,0,[],[],305
368,Update exception tests to JUnit Jupiter,Yes,2:04:29,2,0,[],[],108
367,Update event tests to JUnit Jupiter,Yes,20:23:29,2,0,[],[],69
366,Update concurrent tests to JUnit Jupiter,Yes,0:30:15,2,0,[],[],728
365,Travis: Also build with openjdk-ea,Yes,1:26:14,1,0,[],[],5
364,LANG_1407 Duration Utils,No,,0,0,[],[],317
363,Update builder tests to JUnit Jupiter,No,,3,0,[],[],353
362,Add a check to StringUtils.repeat() for large length repeat value,No,,8,14,"['Missing space between parameters', 'Missing space between parameters', 'Missing space between parameters', 'Missing space between parameters', 'Missing space between parameters', 'Missing space between parameters', 'Missing space between parameters', 'Missing space between parameters', 'Missing space between parameters', 'YIKES!\r\n\r\n![image](https://user-images.githubusercontent.com/11317222/47281690-e66d9080-d5e4-11e8-88fa-367c69cc53ba.png)\r\n', 'YIKES!\r\n\r\n![image](https://user-images.githubusercontent.com/11317222/47281690-e66d9080-d5e4-11e8-88fa-367c69cc53ba.png)\r\n', 'YIKES!\r\n\r\n![image](https://user-images.githubusercontent.com/11317222/47281690-e66d9080-d5e4-11e8-88fa-367c69cc53ba.png)\r\n', 'YIKES!\r\n\r\n![image](https://user-images.githubusercontent.com/11317222/47281690-e66d9080-d5e4-11e8-88fa-367c69cc53ba.png)\r\n', 'Good spot. Thanks']","['', '', '', '', '', '', '', '', '', '', '', '', '']",17
361,Add check to StringUtils.repeat() for large length results,No,,1,0,[],[],15
360,Lang 1407,No,,0,0,[],[],317
359,these 2 links seem to be broken,No,,2,0,[],[],4
358,"ClassUtils.getBaseClasses(desiredBase, packageName)",No,,4,27,"['might be better to validate against a regex. ', 'what if the derived class does not provide default ctor?', 'IMO - use of instanceof operator is preferred over method call.', 'should validate each element of the container for better accuracy.', 'should validate each element of the container for better accuracy.', 'The JavaDoc explicitly states that only classes that can be instantiated via a default ctor can be used:\r\n\r\n""This method only retrieves base classes/interfaces that have children that can be instantiated via a no-args constructor""\r\n\r\nIf the class can\'t be instantiated, an Exception is thrown and it won\'t be added to the list of returned classes:\r\n```\r\ncatch (Exception e) {\r\n    // Class was not instantiable via newInstance()\r\n}\r\n```', 'instanceof and isInstance() are the same.  You use instanceof when you know the actual class type which, in this case, is unknown.', 'Prefer Objects.requireNonNull instead of explicit `if` checks.', 'This is a good idea', 'This is a good idea', 'Will do', 'Will do', 'On 2nd thoughts, think I\'ll just take out ""packageName.contains(\'/\')"".  The packageName will be checked below that call.', 'This is a good idea but the Objects under test are hard to verify...I believe the getBaseClasses() will fail if the Objects returned are invalid.', 'This is a good idea but the Objects under test are hard to verify...I believe the getBaseClasses() will fail if the Objects returned are invalid.', 'I believe it would be better with dots in the end of sentence.', 'I believe it would be better with dots in the end of sentence.', 'This line could be improved. \r\nAt least, interfaces has no constructors.', 'Why do we need to call `newInstance()` on `Class<?>` if we return just `List<Class<?>>`?', 'To confirm that the class can actually be instantiated via the default constructor.  Notice the Exception comment and the comment above ""try {""', 'I have committed changes for this', 'I have committed changes for this', 'I have committed changes for this', 'I dont think that is a good idea to instantiate all classes, this makes the utility rather complicated to use.', 'Will that work with jmod or jar files or only with class directories?', ""@ecki  How is it complicated to use?  The unit tests I wrote show it's simple to use."", ""@ecki I'm not sure if it will work with jmod or jar files.  I designed the method to just work with class directories.""]","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",169
